date,reservoir_name_as_reported,min_drawdown_level_m,full_reservoir_level_m,full_reservoir_storage_mcm,full_reservoir_storage_reported_mu,level_m,effective_storage_mcm,storage_percent,generation_capability_gross_mu,generation_capability_station_mu,classification,source_sha256
2025-01-05,KUTTIADI,737.616,758.037,33.99,42.827,756.209,29.41,87,192.729,186.611,official_observed_reference,ab4b064e6b63d5b90ad25ff8cfc3995b0afa6073b08b72ee88f8219839df6120
2025-01-05,THARIODE,750.5,775.6,201,253.26,768.95,123.55,61,0,,official_observed_reference,ab4b064e6b63d5b90ad25ff8cfc3995b0afa6073b08b72ee88f8219839df6120
2025-01-05,ANAYIRANKAL,1188,1207.008,48.968,65.616,1207.02,48.968,100,124.497,43.825,official_observed_reference,ab4b064e6b63d5b90ad25ff8cfc3995b0afa6073b08b72ee88f8219839df6120
2025-01-05,PONMUDI,678.8,707.745,47.4,63.516,706.85,43.94,93,0,,official_observed_reference,ab4b064e6b63d5b90ad25ff8cfc3995b0afa6073b08b72ee88f8219839df6120
2025-01-05,NERIAMANGALAM,445,456.59,5.557,4.835,445,,0,0,,official_observed_reference,ab4b064e6b63d5b90ad25ff8cfc3995b0afa6073b08b72ee88f8219839df6120
2025-01-05,PORINGAL,405.689,423.976,30.356,10.625,418.65,16.4,54,5.74,5.74,official_observed_reference,ab4b064e6b63d5b90ad25ff8cfc3995b0afa6073b08b72ee88f8219839df6120
2025-01-05,SENGULAM (SBR),844.86,847.6,1.614,0.71,846.45,,0,0,,official_observed_reference,ab4b064e6b63d5b90ad25ff8cfc3995b0afa6073b08b72ee88f8219839df6120
2025-01-05,LOWER PERIYAR,237.74,253,4.55,2.093,251.1,3.74,82,1.72,1.72,official_observed_reference,ab4b064e6b63d5b90ad25ff8cfc3995b0afa6073b08b72ee88f8219839df6120
2025-01-05,KAKKAD,181.36,192.63,1.16,0.358,187.1,,0,0,,official_observed_reference,ab4b064e6b63d5b90ad25ff8cfc3995b0afa6073b08b72ee88f8219839df6120
2025-01-06,IDUKKI,694.944,732.43,1460,2190,724.504,1034.084,71,1551.126,1520.103,official_observed_reference,be60dfdc1db6281f64b0254dc7a9125473d034b0c493fb150fffbb2daa31283a
2025-01-06,PAMBA,963.168,986.332,31.001,59.46,971.65,7.85,64,589.21,496.282,official_observed_reference,be60dfdc1db6281f64b0254dc7a9125473d034b0c493fb150fffbb2daa31283a
2025-01-06,KAKKI,908.304,981.456,446.542,856.467,971.601,299.35,0,0,,official_observed_reference,be60dfdc1db6281f64b0254dc7a9125473d034b0c493fb150fffbb2daa31283a
2025-01-06,SHOLAYAR,779.374,811.68,149.23,152.065,808.787,123.79,83,126.142,82.568,official_observed_reference,be60dfdc1db6281f64b0254dc7a9125473d034b0c493fb150fffbb2daa31283a
2025-01-06,IDAMALAYAR,115,169,1017.8,254.45,159.59,748.52,74,187.13,187.13,official_observed_reference,be60dfdc1db6281f64b0254dc7a9125473d034b0c493fb150fffbb2daa31283a
2025-01-06,KUNDALA,1735.836,1758.696,7.787,22.738,1758.1,7.32,94,155.767,67.375,official_observed_reference,be60dfdc1db6281f64b0254dc7a9125473d034b0c493fb150fffbb2daa31283a
2025-01-06,MADUPPATTY,1554.48,1599.59,55.217,161.234,1596.25,46.025,83,0,,official_observed_reference,be60dfdc1db6281f64b0254dc7a9125473d034b0c493fb150fffbb2daa31283a
2025-01-06,KUTTIADI,737.616,758.037,33.99,42.827,756.24,29.486,87,192.321,186.216,official_observed_reference,be60dfdc1db6281f64b0254dc7a9125473d034b0c493fb150fffbb2daa31283a
2025-01-06,THARIODE,750.5,775.6,201,253.26,768.9,123.15,61,0,,official_observed_reference,be60dfdc1db6281f64b0254dc7a9125473d034b0c493fb150fffbb2daa31283a
2025-01-06,ANAYIRANKAL,1188,1207.008,48.968,65.616,1207.02,48.968,100,124.162,43.707,official_observed_reference,be60dfdc1db6281f64b0254dc7a9125473d034b0c493fb150fffbb2daa31283a
2025-01-06,PONMUDI,678.8,707.745,47.4,63.516,706.75,43.69,92,0,,official_observed_reference,be60dfdc1db6281f64b0254dc7a9125473d034b0c493fb150fffbb2daa31283a
2025-01-06,NERIAMANGALAM,445,456.59,5.557,4.835,450.1,1.8,32,1.566,0.738,official_observed_reference,be60dfdc1db6281f64b0254dc7a9125473d034b0c493fb150fffbb2daa31283a
2025-01-06,PORINGAL,405.689,423.976,30.356,10.625,418.45,16,53,5.6,5.6,official_observed_reference,be60dfdc1db6281f64b0254dc7a9125473d034b0c493fb150fffbb2daa31283a
2025-01-06,SENGULAM (SBR),844.86,847.6,1.614,0.71,846.4,,0,0,,official_observed_reference,be60dfdc1db6281f64b0254dc7a9125473d034b0c493fb150fffbb2daa31283a
2025-01-06,LOWER PERIYAR,237.74,253,4.55,2.093,249.7,3.16,69,1.454,1.454,official_observed_reference,be60dfdc1db6281f64b0254dc7a9125473d034b0c493fb150fffbb2daa31283a
2025-01-06,KAKKAD,181.36,192.63,1.16,0.358,186,,0,0,,official_observed_reference,be60dfdc1db6281f64b0254dc7a9125473d034b0c493fb150fffbb2daa31283a
2025-01-07,IDUKKI,694.944,732.43,1460,2190,724.436,1030.963,71,1546.445,1515.516,official_observed_reference,5a341a84fc2ad50c663bc71cd5fa7b6781e1f51d1f3e24f9282eb65221a91105
2025-01-07,PAMBA,963.168,986.332,31.001,59.46,971.55,7.73,64,587.481,494.826,official_observed_reference,5a341a84fc2ad50c663bc71cd5fa7b6781e1f51d1f3e24f9282eb65221a91105
2025-01-07,KAKKI,908.304,981.456,446.542,856.467,971.538,298.569,0,0,,official_observed_reference,5a341a84fc2ad50c663bc71cd5fa7b6781e1f51d1f3e24f9282eb65221a91105
2025-01-07,SHOLAYAR,779.374,811.68,149.23,152.065,808.787,123.79,83,126.142,82.568,official_observed_reference,5a341a84fc2ad50c663bc71cd5fa7b6781e1f51d1f3e24f9282eb65221a91105
2025-01-07,IDAMALAYAR,115,169,1017.8,254.45,159.42,743.76,73,185.94,185.94,official_observed_reference,5a341a84fc2ad50c663bc71cd5fa7b6781e1f51d1f3e24f9282eb65221a91105
2025-01-07,KUNDALA,1735.836,1758.696,7.787,22.738,1758.1,7.32,94,155.402,67.217,official_observed_reference,5a341a84fc2ad50c663bc71cd5fa7b6781e1f51d1f3e24f9282eb65221a91105
2025-01-07,MADUPPATTY,1554.48,1599.59,55.217,161.234,1596.2,45.9,83,0,,official_observed_reference,5a341a84fc2ad50c663bc71cd5fa7b6781e1f51d1f3e24f9282eb65221a91105
2025-01-07,KUTTIADI,737.616,758.037,33.99,42.827,756.179,29.334,86,190.869,184.81,official_observed_reference,5a341a84fc2ad50c663bc71cd5fa7b6781e1f51d1f3e24f9282eb65221a91105
2025-01-07,THARIODE,750.5,775.6,201,253.26,768.8,122.15,61,0,,official_observed_reference,5a341a84fc2ad50c663bc71cd5fa7b6781e1f51d1f3e24f9282eb65221a91105
2025-01-07,ANAYIRANKAL,1188,1207.008,48.968,65.616,1207.02,48.968,100,65.617,23.098,official_observed_reference,5a341a84fc2ad50c663bc71cd5fa7b6781e1f51d1f3e24f9282eb65221a91105
2025-01-07,PONMUDI,678.8,707.745,47.4,63.516,,,0,0,,official_observed_reference,5a341a84fc2ad50c663bc71cd5fa7b6781e1f51d1f3e24f9282eb65221a91105
2025-01-07,NERIAMANGALAM,445,456.59,5.557,4.835,453,3.26,59,2.836,1.336,official_observed_reference,5a341a84fc2ad50c663bc71cd5fa7b6781e1f51d1f3e24f9282eb65221a91105
2025-01-07,PORINGAL,405.689,423.976,30.356,10.625,418.3,15.7,52,5.495,5.495,official_observed_reference,5a341a84fc2ad50c663bc71cd5fa7b6781e1f51d1f3e24f9282eb65221a91105
2025-01-07,SENGULAM (SBR),844.86,847.6,1.614,0.71,846.65,,0,0,,official_observed_reference,5a341a84fc2ad50c663bc71cd5fa7b6781e1f51d1f3e24f9282eb65221a91105
2025-01-07,LOWER PERIYAR,237.74,253,4.55,2.093,249,2.88,63,1.325,1.325,official_observed_reference,5a341a84fc2ad50c663bc71cd5fa7b6781e1f51d1f3e24f9282eb65221a91105
2025-01-07,KAKKAD,181.36,192.63,1.16,0.358,185.5,,0,0,,official_observed_reference,5a341a84fc2ad50c663bc71cd5fa7b6781e1f51d1f3e24f9282eb65221a91105
2025-01-08,IDUKKI,694.944,732.43,1460,2190,724.351,1026.99,70,1540.485,1509.675,official_observed_reference,b77baa61bbb5ad8d1bd41c9dfa8e311e62286f8e78f94d421d7945d7406706e4
2025-01-08,PAMBA,963.168,986.332,31.001,59.46,971.55,7.73,64,585.984,493.564,official_observed_reference,b77baa61bbb5ad8d1bd41c9dfa8e311e62286f8e78f94d421d7945d7406706e4
2025-01-08,KAKKI,908.304,981.456,446.542,856.467,971.473,297.788,0,0,,official_observed_reference,b77baa61bbb5ad8d1bd41c9dfa8e311e62286f8e78f94d421d7945d7406706e4
2025-01-08,SHOLAYAR,779.374,811.68,149.23,152.065,808.787,123.79,83,126.142,82.568,official_observed_reference,b77baa61bbb5ad8d1bd41c9dfa8e311e62286f8e78f94d421d7945d7406706e4
2025-01-08,IDAMALAYAR,115,169,1017.8,254.45,159.36,742.08,73,185.52,185.52,official_observed_reference,b77baa61bbb5ad8d1bd41c9dfa8e311e62286f8e78f94d421d7945d7406706e4
2025-01-08,KUNDALA,1735.836,1758.696,7.787,22.738,1758.1,7.32,94,155.037,67.059,official_observed_reference,b77baa61bbb5ad8d1bd41c9dfa8e311e62286f8e78f94d421d7945d7406706e4
2025-01-08,MADUPPATTY,1554.48,1599.59,55.217,161.234,1596.15,45.775,83,0,,official_observed_reference,b77baa61bbb5ad8d1bd41c9dfa8e311e62286f8e78f94d421d7945d7406706e4
2025-01-08,KUTTIADI,737.616,758.037,33.99,42.827,756.301,29.639,87,190.246,184.206,official_observed_reference,b77baa61bbb5ad8d1bd41c9dfa8e311e62286f8e78f94d421d7945d7406706e4
2025-01-08,THARIODE,750.5,775.6,201,253.26,768.75,121.35,60,0,,official_observed_reference,b77baa61bbb5ad8d1bd41c9dfa8e311e62286f8e78f94d421d7945d7406706e4
2025-01-08,ANAYIRANKAL,1188,1207.008,48.968,65.616,1207.02,48.968,100,122.326,43.061,official_observed_reference,b77baa61bbb5ad8d1bd41c9dfa8e311e62286f8e78f94d421d7945d7406706e4
2025-01-08,PONMUDI,678.8,707.745,47.4,63.516,706.2,42.32,89,0,,official_observed_reference,b77baa61bbb5ad8d1bd41c9dfa8e311e62286f8e78f94d421d7945d7406706e4
2025-01-08,NERIAMANGALAM,445,456.59,5.557,4.835,453,3.26,59,2.836,1.336,official_observed_reference,b77baa61bbb5ad8d1bd41c9dfa8e311e62286f8e78f94d421d7945d7406706e4
2025-01-08,PORINGAL,405.689,423.976,30.356,10.625,418.3,15.7,52,5.495,5.495,official_observed_reference,b77baa61bbb5ad8d1bd41c9dfa8e311e62286f8e78f94d421d7945d7406706e4
2025-01-08,SENGULAM (SBR),844.86,847.6,1.614,0.71,846.75,,0,0,,official_observed_reference,b77baa61bbb5ad8d1bd41c9dfa8e311e62286f8e78f94d421d7945d7406706e4
2025-01-08,LOWER PERIYAR,237.74,253,4.55,2.093,250.4,3.44,76,1.582,1.582,official_observed_reference,b77baa61bbb5ad8d1bd41c9dfa8e311e62286f8e78f94d421d7945d7406706e4
2025-01-08,KAKKAD,181.36,192.63,1.16,0.358,185.5,,0,0,,official_observed_reference,b77baa61bbb5ad8d1bd41c9dfa8e311e62286f8e78f94d421d7945d7406706e4
2025-01-09,IDUKKI,694.944,732.43,1460,2190,724.284,1023.869,70,1535.804,1505.087,official_observed_reference,8ccb122c50be586e5c0dd6fb33405df0c436ebec641ce5dc8d313b53e8846c3d
2025-01-09,PAMBA,963.168,986.332,31.001,59.46,971.45,7.61,64,583.954,491.855,official_observed_reference,8ccb122c50be586e5c0dd6fb33405df0c436ebec641ce5dc8d313b53e8846c3d
2025-01-09,KAKKI,908.304,981.456,446.542,856.467,971.398,296.85,0,0,,official_observed_reference,8ccb122c50be586e5c0dd6fb33405df0c436ebec641ce5dc8d313b53e8846c3d
2025-01-09,SHOLAYAR,779.374,811.68,149.23,152.065,809.031,125.913,84,128.305,83.984,official_observed_reference,8ccb122c50be586e5c0dd6fb33405df0c436ebec641ce5dc8d313b53e8846c3d
2025-01-09,IDAMALAYAR,115,169,1017.8,254.45,159.3,740.4,73,185.1,185.1,official_observed_reference,8ccb122c50be586e5c0dd6fb33405df0c436ebec641ce5dc8d313b53e8846c3d
2025-01-09,KUNDALA,1735.836,1758.696,7.787,22.738,1758.05,7.285,94,154.57,66.857,official_observed_reference,8ccb122c50be586e5c0dd6fb33405df0c436ebec641ce5dc8d313b53e8846c3d
2025-01-09,MADUPPATTY,1554.48,1599.59,55.217,161.234,1596.1,45.65,83,0,,official_observed_reference,8ccb122c50be586e5c0dd6fb33405df0c436ebec641ce5dc8d313b53e8846c3d
2025-01-09,KUTTIADI,737.616,758.037,33.99,42.827,756.301,29.639,87,188.986,182.986,official_observed_reference,8ccb122c50be586e5c0dd6fb33405df0c436ebec641ce5dc8d313b53e8846c3d
2025-01-09,THARIODE,750.5,775.6,201,253.26,768.65,120.35,60,0,,official_observed_reference,8ccb122c50be586e5c0dd6fb33405df0c436ebec641ce5dc8d313b53e8846c3d
2025-01-09,ANAYIRANKAL,1188,1207.008,48.968,65.616,1207.02,48.968,100,120.812,42.528,official_observed_reference,8ccb122c50be586e5c0dd6fb33405df0c436ebec641ce5dc8d313b53e8846c3d
2025-01-09,PONMUDI,678.8,707.745,47.4,63.516,705.75,41.19,87,0,,official_observed_reference,8ccb122c50be586e5c0dd6fb33405df0c436ebec641ce5dc8d313b53e8846c3d
2025-01-09,NERIAMANGALAM,445,456.59,5.557,4.835,453.45,3.125,56,2.719,1.281,official_observed_reference,8ccb122c50be586e5c0dd6fb33405df0c436ebec641ce5dc8d313b53e8846c3d
2025-01-09,PORINGAL,405.689,423.976,30.356,10.625,417.9,14.9,49,5.215,5.215,official_observed_reference,8ccb122c50be586e5c0dd6fb33405df0c436ebec641ce5dc8d313b53e8846c3d
2025-01-09,SENGULAM (SBR),844.86,847.6,1.614,0.71,846.6,,0,0,,official_observed_reference,8ccb122c50be586e5c0dd6fb33405df0c436ebec641ce5dc8d313b53e8846c3d
2025-01-09,LOWER PERIYAR,237.74,253,4.55,2.093,250.2,3.36,74,1.546,1.546,official_observed_reference,8ccb122c50be586e5c0dd6fb33405df0c436ebec641ce5dc8d313b53e8846c3d
2025-01-09,KAKKAD,181.36,192.63,1.16,0.358,185.2,,0,0,,official_observed_reference,8ccb122c50be586e5c0dd6fb33405df0c436ebec641ce5dc8d313b53e8846c3d
2025-01-10,IDUKKI,694.944,732.43,1460,2190,724.205,1020.181,70,1530.272,1499.666,official_observed_reference,c9cd8b8fd05722d4abaabd874f11670d461aabde9aaeb549c5bf16a7a6bbe384
2025-01-10,PAMBA,963.168,986.332,31.001,59.46,971.35,7.5,63,581.346,489.658,official_observed_reference,c9cd8b8fd05722d4abaabd874f11670d461aabde9aaeb549c5bf16a7a6bbe384
2025-01-10,KAKKI,908.304,981.456,446.542,856.467,971.3,295.6,0,0,,official_observed_reference,c9cd8b8fd05722d4abaabd874f11670d461aabde9aaeb549c5bf16a7a6bbe384
2025-01-10,SHOLAYAR,779.374,811.68,149.23,152.065,809.122,126.678,85,129.085,84.494,official_observed_reference,c9cd8b8fd05722d4abaabd874f11670d461aabde9aaeb549c5bf16a7a6bbe384
2025-01-10,IDAMALAYAR,115,169,1017.8,254.45,159.19,737.32,72,184.33,184.33,official_observed_reference,c9cd8b8fd05722d4abaabd874f11670d461aabde9aaeb549c5bf16a7a6bbe384
2025-01-10,KUNDALA,1735.836,1758.696,7.787,22.738,1758.05,7.285,94,154.205,66.699,official_observed_reference,c9cd8b8fd05722d4abaabd874f11670d461aabde9aaeb549c5bf16a7a6bbe384
2025-01-10,MADUPPATTY,1554.48,1599.59,55.217,161.234,1596.05,45.525,82,0,,official_observed_reference,c9cd8b8fd05722d4abaabd874f11670d461aabde9aaeb549c5bf16a7a6bbe384
2025-01-10,KUTTIADI,737.616,758.037,33.99,42.827,756.301,29.639,87,188.482,182.498,official_observed_reference,c9cd8b8fd05722d4abaabd874f11670d461aabde9aaeb549c5bf16a7a6bbe384
2025-01-10,THARIODE,750.5,775.6,201,253.26,768.6,119.95,60,0,,official_observed_reference,c9cd8b8fd05722d4abaabd874f11670d461aabde9aaeb549c5bf16a7a6bbe384
2025-01-10,ANAYIRANKAL,1188,1207.008,48.968,65.616,1207.02,48.968,100,119.311,41.999,official_observed_reference,c9cd8b8fd05722d4abaabd874f11670d461aabde9aaeb549c5bf16a7a6bbe384
2025-01-10,PONMUDI,678.8,707.745,47.4,63.516,705.3,40.07,85,0,,official_observed_reference,c9cd8b8fd05722d4abaabd874f11670d461aabde9aaeb549c5bf16a7a6bbe384
2025-01-10,NERIAMANGALAM,445,456.59,5.557,4.835,452.65,3.075,55,2.675,1.26,official_observed_reference,c9cd8b8fd05722d4abaabd874f11670d461aabde9aaeb549c5bf16a7a6bbe384
2025-01-10,PORINGAL,405.689,423.976,30.356,10.625,417.65,14.4,47,5.04,5.04,official_observed_reference,c9cd8b8fd05722d4abaabd874f11670d461aabde9aaeb549c5bf16a7a6bbe384
2025-01-10,SENGULAM (SBR),844.86,847.6,1.614,0.71,846.55,,0,0,,official_observed_reference,c9cd8b8fd05722d4abaabd874f11670d461aabde9aaeb549c5bf16a7a6bbe384
2025-01-10,LOWER PERIYAR,237.74,253,4.55,2.093,250,3.28,72,1.509,1.509,official_observed_reference,c9cd8b8fd05722d4abaabd874f11670d461aabde9aaeb549c5bf16a7a6bbe384
2025-01-10,KAKKAD,181.36,192.63,1.16,0.358,186.05,,0,0,,official_observed_reference,c9cd8b8fd05722d4abaabd874f11670d461aabde9aaeb549c5bf16a7a6bbe384
2025-01-11,IDUKKI,694.944,732.43,1460,2190,724.107,1015.632,70,1523.448,1492.979,official_observed_reference,d557cb6fb97c1c8b2a036ca3e23ff75054ef7c02c3875e97fc0e9a6f977b701f
2025-01-11,PAMBA,963.168,986.332,31.001,59.46,971.3,7.45,63,579.14,487.8,official_observed_reference,d557cb6fb97c1c8b2a036ca3e23ff75054ef7c02c3875e97fc0e9a6f977b701f
2025-01-11,KAKKI,908.304,981.456,446.542,856.467,971.21,294.5,0,0,,official_observed_reference,d557cb6fb97c1c8b2a036ca3e23ff75054ef7c02c3875e97fc0e9a6f977b701f
2025-01-11,SHOLAYAR,779.374,811.68,149.23,152.065,809.153,126.882,85,129.293,84.63,official_observed_reference,d557cb6fb97c1c8b2a036ca3e23ff75054ef7c02c3875e97fc0e9a6f977b701f
2025-01-11,IDAMALAYAR,115,169,1017.8,254.45,159.1,734.8,72,183.7,183.7,official_observed_reference,d557cb6fb97c1c8b2a036ca3e23ff75054ef7c02c3875e97fc0e9a6f977b701f
2025-01-11,KUNDALA,1735.836,1758.696,7.787,22.738,1758.05,7.285,94,153.84,66.541,official_observed_reference,d557cb6fb97c1c8b2a036ca3e23ff75054ef7c02c3875e97fc0e9a6f977b701f
2025-01-11,MADUPPATTY,1554.48,1599.59,55.217,161.234,1596,45.4,82,0,,official_observed_reference,d557cb6fb97c1c8b2a036ca3e23ff75054ef7c02c3875e97fc0e9a6f977b701f
2025-01-11,KUTTIADI,737.616,758.037,33.99,42.827,756.365,29.791,88,187.162,181.22,official_observed_reference,d557cb6fb97c1c8b2a036ca3e23ff75054ef7c02c3875e97fc0e9a6f977b701f
2025-01-11,THARIODE,750.5,775.6,201,253.26,768.5,118.75,59,0,,official_observed_reference,d557cb6fb97c1c8b2a036ca3e23ff75054ef7c02c3875e97fc0e9a6f977b701f
2025-01-11,ANAYIRANKAL,1188,1207.008,48.968,65.616,1207,48.965,100,117.458,41.347,official_observed_reference,d557cb6fb97c1c8b2a036ca3e23ff75054ef7c02c3875e97fc0e9a6f977b701f
2025-01-11,PONMUDI,678.8,707.745,47.4,63.516,704.75,38.69,82,0,,official_observed_reference,d557cb6fb97c1c8b2a036ca3e23ff75054ef7c02c3875e97fc0e9a6f977b701f
2025-01-11,NERIAMANGALAM,445,456.59,5.557,4.835,452.6,3.05,55,2.654,1.25,official_observed_reference,d557cb6fb97c1c8b2a036ca3e23ff75054ef7c02c3875e97fc0e9a6f977b701f
2025-01-11,PORINGAL,405.689,423.976,30.356,10.625,417.6,14.3,47,5.005,5.005,official_observed_reference,d557cb6fb97c1c8b2a036ca3e23ff75054ef7c02c3875e97fc0e9a6f977b701f
2025-01-11,SENGULAM (SBR),844.86,847.6,1.614,0.71,846.7,,0,0,,official_observed_reference,d557cb6fb97c1c8b2a036ca3e23ff75054ef7c02c3875e97fc0e9a6f977b701f
2025-01-11,LOWER PERIYAR,237.74,253,4.55,2.093,249.3,3,66,1.38,1.38,official_observed_reference,d557cb6fb97c1c8b2a036ca3e23ff75054ef7c02c3875e97fc0e9a6f977b701f
2025-01-11,KAKKAD,181.36,192.63,1.16,0.358,185.4,,0,0,,official_observed_reference,d557cb6fb97c1c8b2a036ca3e23ff75054ef7c02c3875e97fc0e9a6f977b701f
2025-01-12,IDUKKI,694.944,732.43,1460,2190,724.046,1012.789,69,1519.184,1488.8,official_observed_reference,ffb02a3648f3481e769c28012ddc552caadc109f8161f584c21213a710d1fb8a
2025-01-12,PAMBA,963.168,986.332,31.001,59.46,971.2,7.35,63,577.163,486.135,official_observed_reference,ffb02a3648f3481e769c28012ddc552caadc109f8161f584c21213a710d1fb8a
2025-01-12,KAKKI,908.304,981.456,446.542,856.467,971.142,293.569,0,0,,official_observed_reference,ffb02a3648f3481e769c28012ddc552caadc109f8161f584c21213a710d1fb8a
2025-01-12,SHOLAYAR,779.374,811.68,149.23,152.065,809.244,127.698,86,130.124,85.174,official_observed_reference,ffb02a3648f3481e769c28012ddc552caadc109f8161f584c21213a710d1fb8a
2025-01-12,IDAMALAYAR,115,169,1017.8,254.45,158.98,731.45,72,182.863,182.863,official_observed_reference,ffb02a3648f3481e769c28012ddc552caadc109f8161f584c21213a710d1fb8a
2025-01-12,KUNDALA,1735.836,1758.696,7.787,22.738,1758.05,7.285,94,153.475,66.383,official_observed_reference,ffb02a3648f3481e769c28012ddc552caadc109f8161f584c21213a710d1fb8a
2025-01-12,MADUPPATTY,1554.48,1599.59,55.217,161.234,1595.95,45.275,82,0,,official_observed_reference,ffb02a3648f3481e769c28012ddc552caadc109f8161f584c21213a710d1fb8a
2025-01-12,KUTTIADI,737.616,758.037,33.99,42.827,756.636,30.477,90,186.766,180.837,official_observed_reference,ffb02a3648f3481e769c28012ddc552caadc109f8161f584c21213a710d1fb8a
2025-01-12,THARIODE,750.5,775.6,201,253.26,768.4,117.75,59,0,,official_observed_reference,ffb02a3648f3481e769c28012ddc552caadc109f8161f584c21213a710d1fb8a
2025-01-12,ANAYIRANKAL,1188,1207.008,48.968,65.616,1206.98,48.95,100,115.763,40.75,official_observed_reference,ffb02a3648f3481e769c28012ddc552caadc109f8161f584c21213a710d1fb8a
2025-01-12,PONMUDI,678.8,707.745,47.4,63.516,704.25,37.44,79,0,,official_observed_reference,ffb02a3648f3481e769c28012ddc552caadc109f8161f584c21213a710d1fb8a
2025-01-12,NERIAMANGALAM,445,456.59,5.557,4.835,453.75,3.71,67,3.228,1.52,official_observed_reference,ffb02a3648f3481e769c28012ddc552caadc109f8161f584c21213a710d1fb8a
2025-01-12,PORINGAL,405.689,423.976,30.356,10.625,417.6,14.3,47,5.005,5.005,official_observed_reference,ffb02a3648f3481e769c28012ddc552caadc109f8161f584c21213a710d1fb8a
2025-01-12,SENGULAM (SBR),844.86,847.6,1.614,0.71,846.85,,0,0,,official_observed_reference,ffb02a3648f3481e769c28012ddc552caadc109f8161f584c21213a710d1fb8a
2025-01-12,LOWER PERIYAR,237.74,253,4.55,2.093,250.8,3.6,79,1.656,1.656,official_observed_reference,ffb02a3648f3481e769c28012ddc552caadc109f8161f584c21213a710d1fb8a
2025-01-12,KAKKAD,181.36,192.63,1.16,0.358,185.4,,0,0,,official_observed_reference,ffb02a3648f3481e769c28012ddc552caadc109f8161f584c21213a710d1fb8a
2025-01-13,IDUKKI,694.944,732.43,1460,2190,723.943,1007.956,69,1511.934,1481.695,official_observed_reference,00e3d8a85554a5b47f494bbb14899f8a1a278a1124588da0896188d0fe802c6e
2025-01-13,PAMBA,963.168,986.332,31.001,59.46,971.1,7.25,63,575.172,484.458,official_observed_reference,00e3d8a85554a5b47f494bbb14899f8a1a278a1124588da0896188d0fe802c6e
2025-01-13,KAKKI,908.304,981.456,446.542,856.467,971.06,292.631,0,0,,official_observed_reference,00e3d8a85554a5b47f494bbb14899f8a1a278a1124588da0896188d0fe802c6e
2025-01-13,SHOLAYAR,779.374,811.68,149.23,152.065,809.488,129.794,87,132.26,86.572,official_observed_reference,00e3d8a85554a5b47f494bbb14899f8a1a278a1124588da0896188d0fe802c6e
2025-01-13,IDAMALAYAR,115,169,1017.8,254.45,158.81,726.775,71,181.694,181.694,official_observed_reference,00e3d8a85554a5b47f494bbb14899f8a1a278a1124588da0896188d0fe802c6e
2025-01-13,KUNDALA,1735.836,1758.696,7.787,22.738,1758.05,7.285,94,153.11,66.225,official_observed_reference,00e3d8a85554a5b47f494bbb14899f8a1a278a1124588da0896188d0fe802c6e
2025-01-13,MADUPPATTY,1554.48,1599.59,55.217,161.234,1595.9,45.15,82,0,,official_observed_reference,00e3d8a85554a5b47f494bbb14899f8a1a278a1124588da0896188d0fe802c6e
